3g6z,CHEMBL4113985,COCCCn1cc(C)c2ccc(cc12)[C@@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,9
3g6z,CHEMBL3892067,COCCCOc1cc(cc2occc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.522878745
3g6z,CHEMBL3894456,COCCCn1cc(C)c2ccc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCN4,6.48148606
3g6z,CHEMBL3900070,COCCCCn1cc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4nccc(C)c14,7.337242168
3g6z,CHEMBL3900382,COCCCn1cc(Cl)c2ccc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCN4,6.16674101
3g6z,CHEMBL3901093,COCCCOc1cc(cc2cnn(C)c12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,6.301029996
3g6z,CHEMBL3902335,COCCCOc1cc(cc2occc12)[C@H](C)N(C3CC3)C(=O)C4CCNC4,7.721246399
3g6z,CHEMBL3903139,COCCCCn1cc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4cccnc14,8.193820026
3g6z,CHEMBL3903316,COCCCOc1cc(C)cc(c1)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,6.494850022
3g6z,CHEMBL3905295,COCCCCn1cc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4cc(F)cnc14,8.075720714
3g6z,CHEMBL3909389,COCCCn1nc(C)c2c(Cl)cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.853871964
3g6z,CHEMBL3912206,COCCCOc1cc(ccc1C)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,6.568636236
3g6z,CHEMBL3913374,COCCCn1cc(Cl)c2ccc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,8.229147988
3g6z,CHEMBL3914750,COCCCCn1cc(C(C)N(C2CC2)C(=O)C3CCNC3)c4cc(F)cnc14,7.060480747
3g6z,CHEMBL3915443,COc1cc(cc2ccccc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.508638306
3g6z,CHEMBL3921159,COc1cc(nc2ccccc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.142667504
3g6z,CHEMBL3921411,CCc1cc(cc(CCCNC(=O)OC)n1)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,7.455931956
3g6z,CHEMBL3922913,COCCCCn1cc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4c(F)ccnc14,8.180456064
3g6z,CHEMBL3924805,COCCCn1nc(C)c2c(C)cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.677780705
3g6z,CHEMBL3925744,COCCCn1nc(C)c2c(cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4)C(F)(F)F,7.795880017
3g6z,CHEMBL3927919,COCCCOc1cc(cc2OCCc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.455931956
3g6z,CHEMBL3931424,COCCCn1nc(C)c2c(cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4)c5c(C)onc5C,6.602059991
3g6z,CHEMBL3933827,COC(=O)NCCCc1cc(cc(OC)n1)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,8.214670165
3g6z,CHEMBL3934742,COC(=O)NCCCn1nc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4cccnc14,8.180456064
3g6z,CHEMBL3936161,COCCCn1nc(C)c2c(F)cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.677780705
3g6z,CHEMBL3937249,COCCCOc1cc(cc2onc(C)c12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,6.698970004
3g6z,CHEMBL3945858,COCCCc1cc(cc(CCCNC(=O)OC)n1)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,8.48148606
3g6z,CHEMBL3947878,COCCCCn1nc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4ccccc14,8.356547324
3g6z,CHEMBL3947995,COCCCn1nc(C)c2ccc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,6.677780705
3g6z,CHEMBL3949099,COCCCOc1cc(cc2ccoc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.050609993
3g6z,CHEMBL3949549,COCCOc1cc(cc(CCCNC(=O)OC)n1)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,8.795880017
3g6z,CHEMBL3951631,COCCCn1nc(C)c2ccc(cc12)C(C)N(C3CC3)C(=O)C4CCNC4,6.853871964
3g6z,CHEMBL3952511,COCCCOc1cc(ccc1OC)[C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3,6.619788758
3g6z,CHEMBL3953622,COCCCOc1nc(nc2ccccc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.200659451
3g6z,CHEMBL3962635,COC(=O)NCCCn1nc([C@H](C)N(C2CC2)C(=O)[C@H]3CNCCO3)c4ccc(C)nc14,8.431798276
3g6z,CHEMBL3963089,COCCCOc1cc(cc2CCOc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,6.27572413
3g6z,CHEMBL3963709,COCCCn1ncc2ccc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,7.920818754
