2owb,CHEMBL219899,COc1cc2ncn(-c3cc(OCc4ccc(S(C)(=O)=O)cc4)c(C(N)=O)s3)c2cc1OC,7.1249
2owb,CHEMBL445277,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1cccc(Cl)c1,7.6576
2owb,CHEMBL449608,Cc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,7.9208
2owb,CHEMBL454196,Cc1ccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)cc1,7.1549
2owb,CHEMBL471789,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(C)=O)s3)c2cc1OC,7.0706
2owb,CHEMBL473420,COC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,5
2owb,CHEMBL474028,COc1cc2ncn(-c3cc(OCc4ccccc4Br)c(C(N)=O)s3)c2cc1OC,8.699
2owb,CHEMBL474029,COc1cc2ncn(-c3cc(OCc4ccccc4C#N)c(C(N)=O)s3)c2cc1OC,8.2218
2owb,CHEMBL474053,COc1cc2ncn(-c3cc(OCc4ccccc4OC(F)(F)F)c(C(N)=O)s3)c2cc1OC,8.301
2owb,CHEMBL474054,COc1ccccc1COc1cc(-n2cnc3cc(OC)c(OC)cc32)sc1C(N)=O,8.0969
2owb,CHEMBL474432,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,8.699
2owb,CHEMBL474437,COc1ccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)cc1,7.4559
2owb,CHEMBL474843,COc1ccc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1,8.699
2owb,CHEMBL475597,COc1ccccc1COc1cc(-n2cnc3ccccc32)sc1C(N)=O,7.9208
2owb,CHEMBL475616,COc1cc2ncn(-c3cc(OCc4cccc(N(C)C)c4)c(C(N)=O)s3)c2cc1OC,7.5086
2owb,CHEMBL475762,COc1cc2ncn(-c3cc(OCc4ccncc4)c(C(N)=O)s3)c2cc1OC,6.8861
2owb,CHEMBL475763,COc1cc2ncn(-c3cc(OCc4ccnc(Br)c4)c(C(N)=O)s3)c2cc1OC,7.8539
2owb,CHEMBL475783,COc1cc2ncn(-c3cc(OCc4cccc(N)c4)c(C(N)=O)s3)c2cc1OC,7.6778
2owb,CHEMBL475857,COc1cc2ncn(-c3cc(OCc4ccccc4)c(C(N)=O)s3)c2cc1OC,7.9208
2owb,CHEMBL480382,COc1cc2ncn(-c3cc(OCc4cccs4)c(C(N)=O)s3)c2cc1OC,7.9586
2owb,CHEMBL480383,COc1cc2ncn(-c3cc(OCc4ccsc4)c(C(N)=O)s3)c2cc1OC,7.7696
2owb,CHEMBL481156,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccc(Cl)cc1,7
2owb,CHEMBL481491,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,7.8239
2owb,CHEMBL481492,Cc1ccccc1COc1cc(-n2cnc3cc(Cl)ccc32)sc1C(N)=O,7.6778
2owb,CHEMBL481510,NC(=O)c1sc(-n2cnc3ccc(C(F)(F)F)cc32)cc1OCc1ccccc1Br,8.0458
2owb,CHEMBL481724,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1,7.2147
2owb,CHEMBL482151,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=S)s3)c2cc1OC,8.2218
2owb,CHEMBL482326,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)N(C)C)s3)c2cc1OC,5
2owb,CHEMBL508763,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1F,7.8539
2owb,CHEMBL514040,COc1cc2ncn(-c3cc(OCc4cccc(C#N)c4)c(C(N)=O)s3)c2cc1OC,7.0044
2owb,CHEMBL514162,COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,8.699
2owb,CHEMBL514634,COc1cc2ncn(-c3cc(OCc4ccccc4C(C)=O)c(C(N)=O)s3)c2cc1OC,7.7696
2owb,CHEMBL514826,CS(=O)(=O)c1ccc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1,7.9208
2owb,CHEMBL514968,COc1ccc2c(c1)ncn2-c1cc(OCc2ccccc2C(F)(F)F)c(C(N)=O)s1,8.0969
2owb,CHEMBL516248,COc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,7.5528
2owb,CHEMBL516362,COc1cc2ncn(-c3cc(OCCCc4ccccc4)c(C(N)=O)s3)c2cc1OC,7.2147
2owb,CHEMBL518953,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Br,7.9586
2owb,CHEMBL518956,Cc1ccccc1COc1cc(-n2cnc3ccccc32)sc1C(N)=O,7.9208
2owb,CHEMBL519120,Cc1ccccc1COc1cc(-n2cnc3ccc(Cl)cc32)sc1C(N)=O,8.3979
2owb,CHEMBL519289,CS(=O)(=O)c1ccc2c(c1)ncn2-c1cc(OCc2ccccc2C(F)(F)F)c(C(N)=O)s1,6.6021
